glucose,O2,CO2,glucose_rate,O2_rate,CO2_rate,growth
0.00094974863447756385,0.00065774335509090722,0.0013263871711119157,-0.010047200571257858,-0.060283203427547144,0.060283203427547144,0.40188802285031433
0.0015249242036490546,0.00076251708955181279,0.0027578684647740926,-0.011931927728259422,-0.071591566369556534,0.071591566369556534,0.47727710913037685
0.0012167088179235383,8.788572053268338e-05,0.0013321638276158772,-0.0043273119801748531,-0.025963871881049119,0.025963871881049119,0.17309247920699414
0.00086608810825691775,0.0009776303999300298,0.0022873404014122538,-0.010526380145994439,-0.06315828087596663,0.06315828087596663,0.42105520583977757
0.00039014664223362919,0.00043816824798596516,0.00018151511128154907,-0.0060186906538781176,-0.036112143923268704,0.036112143923268704,0.24074762615512471
0.0015714645404419057,0.00046408897194937047,0.0022181949324129569,-0.010603080490091767,-0.0636184829405506,0.0636184829405506,0.42412321960367066
0.0003823757280707266,0.00049999100066466383,0.0013045113053407641,-0.0061906534099218351,-0.037143920459531007,0.037143920459531007,0.24762613639687339
0.0014503203377384092,0.0007353412243125872,0.0028319408164263174,-0.011692484992054606,-0.070154909952327635,0.070154909952327635,0.46769939968218427
0.0009998423187180677,0.00047626078651089623,0.0022077633861804862,-0.0093895877824653595,-0.056337526694792153,0.056337526694792153,0.37558351129861439
0.0011088934024992645,0.00061026816288044304,0.002316932791353951,-0.010382082206712337,-0.062292493240274027,0.062292493240274027,0.41528328826849348
0.00077413922869878937,0.0003048779243194039,0.0020278487075238456,-0.0073378998703073723,-0.044027399221844232,0.044027399221844232,0.2935159948122949
0.00041395202400246672,0.00026140776995662294,0.0029829682999280432,-0.0051320419261449276,-0.030792251556869564,0.030792251556869564,0.20528167704579711
0.00034780693794131043,0.00051810058280039309,0.00023593936327689536,-0.0059197050972447686,-0.035518230583468612,0.035518230583468612,0.23678820388979074
0.0012865612611784206,0.00012847543993908437,0.0021721039447087959,-0.00563325958019293,-0.03379955748115758,0.03379955748115758,0.2253303832077172
0.00055951070117959295,5.6328033245176591e-05,0.0026354091220989104,-0.0023209272508566128,-0.013925563505139677,0.013925563505139677,0.092837090034264519
3.8294255605066304e-05,0.00071324774911016829,0.00029658008542251889,-0.0011112088240550569,-0.0066672529443303416,0.0066672529443303416,0.04444835296220228
0.00039334159428345758,0.00015354834610666906,0.001582810217868866,-0.0038245350644954155,-0.022947210386972491,0.022947210386972491,0.15298140257981663
0.0018431894824693599,0.00062779503357838725,0.00097087757882558163,-0.011931296248480291,-0.071587777490881743,0.071587777490881743,0.47725184993921166
0.0014262969979670014,0.00092118587378941348,0.0018612816913934687,-0.012167080128669747,-0.073002480772018485,0.073002480772018485,0.48668320514678987
0.0011647164150591785,0.00083508738797840091,0.00062735396008974402,-0.011289243428934788,-0.067735460573608727,0.067735460573608727,0.45156973715739157
0.00080924045753544142,0.00011553416395134483,0.0012186975506453084,-0.0045263924188986811,-0.027158354513392088,0.027158354513392088,0.18105569675594724
0.0016376677140280465,0.00047144546125860821,0.001788670285647871,-0.010758117946940779,-0.064548707681644668,0.064548707681644668,0.43032471787763116
0.0005337381769160343,0.00055567168302718688,0.00040321977201795745,-0.007593339634868689,-0.045560037809212132,0.045560037809212132,0.30373358539474754
0.0012698118110350258,0.00035195062653134478,0.0022367060490774446,-0.0091500566077732607,-0.054900339646639568,0.054900339646639568,0.36600226431093041
3.3888271224506929e-05,0.00037403419238465771,0.00042540548766650398,-0.00082718485256585864,-0.004963109115395152,0.004963109115395152,0.033087394102634345
0.0012949109753485895,0.00095745321598167041,3.9701186586145302e-05,-0.011935513563658368,-0.071613081381950217,0.071613081381950217,0.47742054254633481
0.0019453922182672398,0.00016608760142504115,0.0016763084973899782,-0.0072183982125341439,-0.043310389275204864,0.043310389275204864,0.28873592850136576
0.0014196767251688617,0.00085055242585406693,0.0015015833676226911,-0.011974977781086592,-0.071849866686519548,0.071849866686519548,0.47899911124346373
0.00016270906438557687,0.00078381162272102821,0.001525305922914705,-0.0039121777860285653,-0.023473066716171394,0.023473066716171394,0.15648711144114261
0.0011871074108383021,0.0001921594469195031,0.00082663432055112831,-0.0068956678997652609,-0.041374007398591567,0.041374007398591567,0.27582671599061043
0.00064042094594897502,0.00037623578149952443,0.0020828454026982088,-0.0073331439780035135,-0.043998863868021085,0.043998863868021085,0.29332575912014053
0.0018401945539012639,0.00052998443952155484,0.0026859247418050728,-0.011418032858577142,-0.068508197151462849,0.068508197151462849,0.45672131434308566
4.6039187034423875e-05,0.00090508665971094303,0.0024166202711101482,-0.001381108054312571,-0.0082866483258754262,0.0082866483258754262,0.055244322172502837
3.3634870840408868e-05,1.0513185838771207e-05,0.0021969556762198223,-6.2955053364314455e-05,-0.00037773032018588676,0.00037773032018588676,0.0025182021345725781
0.00020144349456487027,0.00089624970402975843,5.3816796667149896e-07,-0.0046958053558623187,-0.028174832135173911,0.028174832135173911,0.18783221423449276
0.00068520736315057403,6.598342188082469e-05,0.0025531651344469241,-0.002868388292402802,-0.01721032975441681,0.01721032975441681,0.11473553169611207
0.0017659901310671702,0.00030621016636960517,0.00029629951778628171,-0.0094286387475745262,-0.056571832485447157,0.056571832485447157,0.37714554990298105
0.0011336443037625946,1.3305307697064348e-05,0.0026685473066005395,-0.00086571025741027095,-0.0051942615444616255,0.0051942615444616255,0.034628410296410839
0.0013281054674497779,0.00096956011942110891,0.0011954439349548525,-0.012045185849234752,-0.072271115095408511,0.072271115095408511,0.48180743396939008
9.8241271246419623e-05,0.00096229068285870651,0.0019057104717695389,-0.0027191872990298756,-0.016315123794179254,0.016315123794179254,0.10876749196119502
0.00035788002295244808,0.00043939189610706845,0.00041195903733149542,-0.005733579156741048,-0.034401474940446292,0.034401474940446292,0.22934316626964193
0.00076767862648333411,0.00071259528471158851,0.00013128754745555892,-0.0094572528531738521,-0.056743517119043116,0.056743517119043116,0.37829011412695407
0.0012593089999730308,6.0003710803002186e-05,0.0017460941192791745,-0.003303837979756238,-0.019823027878537427,0.019823027878537427,0.13215351919024951
0.0015054878777370868,0.00055885871393545207,0.0013394171079199697,-0.011056771101736404,-0.066340626610418424,0.066340626610418424,0.44227084406945616
0.0011536626119944273,0.00035481104230666529,0.00097031517178942624,-0.0089230625541139967,-0.05353837532468398,0.05353837532468398,0.35692250216455984
0.00056621110212395887,0.00055593769495521301,0.0018505445965064959,-0.0078109758659762087,-0.046865855195857252,0.046865855195857252,0.31243903463904832
0.00036717426713415183,0.00031403776201379216,0.002158350221709173,-0.005173479112512213,-0.031040874675073278,0.031040874675073278,0.20693916450048852
